Exact Historic URL,Path,Wix Generation 1,Wix Generation 2,Historic Evidence,Historic Page Type,Historic Title,Historic H1,Historic Search Intent,Current Production Status,Current Canonical,Redirecting?,Final Required Behaviour,Content Status,QA Status
"https://www.entirefm.com/liverpool-facilities-management","/liverpool-facilities-management","RECOVERED","RECOVERED","mandatory-historic-directive","undefined","Liverpool Facilities Management | Multi-Site Estates | EntireFM","Liverpool Facilities Management for Multi-Site Estates","undefined - liverpool facilities management","200 OK","https://www.entirefm.com/liverpool-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/logistics-facilities-management","/logistics-facilities-management","YES","YES","wix-generation-1","undefined","Logistics Facilities Management | Distribution Centre FM | Entire FM","Logistics Park &amp; Distribution Centre Facilities Management 24/7 Throughput &amp; Loading Bay Availability","undefined - logistics facilities management","200 OK","https://www.entirefm.com/logistics-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/london-facilities-management","/london-facilities-management","YES","YES","wix-generation-1-and-2","undefined","London Facilities Management | Multi-Site Estates | EntireFM","London Facilities Management for Multi-Site Estates","undefined - london facilities management","200 OK","https://www.entirefm.com/london-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/london-facilities-management-areas","/london-facilities-management-areas","YES","YES","wix-generation-1","undefined","London FM Coverage Areas | Districts Served | EntireFM","London Facilities Management Coverage Areas","undefined - london facilities management areas","200 OK","https://www.entirefm.com/london-facilities-management-areas","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/manchester-facilities-management","/manchester-facilities-management","RECOVERED","RECOVERED","mandatory-historic-directive","undefined","Manchester Facilities Management | Multi-Site Estates | EntireFM","Manchester Facilities Management for Multi-Site Estates","undefined - manchester facilities management","200 OK","https://www.entirefm.com/manchester-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/manchester-facilities-managment","/manchester-facilities-managment","YES","YES","wix-generation-1","undefined","Manchester Facilities Managment | Facilities Management &amp; Engineering | Entire FM","Manchester Facilities Managment — Facilities Management &amp; Engineering","undefined - manchester facilities managment","200 OK","https://www.entirefm.com/manchester-facilities-managment","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/manchester-office-cleaning","/manchester-office-cleaning","YES","YES","wix-generation-1","undefined","Office Cleaning Manchester | Commercial Specialist Services | Entire FM","Office Cleaning in Manchester &amp; Surrounding Districts","undefined - manchester office cleaning","200 OK","https://www.entirefm.com/manchester-office-cleaning","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mechanical-electrical","/mechanical-electrical","YES","YES","wix-generation-1-and-2","undefined","Mechanical &amp; Electrical Engineering Contractors | M&amp;E Services | Entire FM","Mechanical &amp; Electrical (M&amp;E) Engineering for Commercial Estates","undefined - mechanical electrical","200 OK","https://www.entirefm.com/mechanical-electrical","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mechanical-electrical/access-control","/mechanical-electrical/access-control","YES","YES","wix-generation-2","undefined","Mechanical Electrical/Access Control | Facilities Management &amp; Engineering | Entire FM","Mechanical Electrical/Access Control — Facilities Management &amp; Engineering","undefined - mechanical electrical/access control","200 OK","https://www.entirefm.com/mechanical-electrical/access-control","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mechanical-electrical/emergency-light-testing","/mechanical-electrical/emergency-light-testing","YES","YES","wix-generation-2","undefined","Mechanical Electrical/Emergency Light Testing | Facilities Management &amp; Engineering | Entire FM","Mechanical Electrical/Emergency Light Testing — Facilities Management &amp; Engineering","undefined - mechanical electrical/emergency light testing","200 OK","https://www.entirefm.com/mechanical-electrical/emergency-light-testing","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/media-digital-displays","/media-digital-displays","YES","YES","wix-generation-1","undefined","Media Digital Displays | Facilities Management &amp; Engineering | Entire FM","Media Digital Displays — Facilities Management &amp; Engineering","undefined - media digital displays","200 OK","https://www.entirefm.com/media-digital-displays","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/medical-cleaning","/medical-cleaning","YES","YES","wix-generation-1","undefined","Medical Cleaning | Facilities Management &amp; Engineering | Entire FM","Medical Cleaning — Facilities Management &amp; Engineering","undefined - medical cleaning","200 OK","https://www.entirefm.com/medical-cleaning","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mobile-crane-hire","/mobile-crane-hire","YES","YES","wix-generation-2","undefined","Mobile Crane Hire | Facilities Management &amp; Engineering | Entire FM","Mobile Crane Hire — Facilities Management &amp; Engineering","undefined - mobile crane hire","200 OK","https://www.entirefm.com/mobile-crane-hire","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mobile-crane-hire/chesterfield","/mobile-crane-hire/chesterfield","YES","YES","wix-generation-2","undefined","Mobile Crane Hire/Chesterfield | Facilities Management &amp; Engineering | Entire FM","Mobile Crane Hire/Chesterfield — Facilities Management &amp; Engineering","undefined - mobile crane hire/chesterfield","200 OK","https://www.entirefm.com/mobile-crane-hire/chesterfield","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mobile-crane-hire/sheffield","/mobile-crane-hire/sheffield","YES","YES","wix-generation-2","undefined","Mobile Crane Hire/Sheffield | Facilities Management &amp; Engineering | Entire FM","Mobile Crane Hire/Sheffield — Facilities Management &amp; Engineering","undefined - mobile crane hire/sheffield","200 OK","https://www.entirefm.com/mobile-crane-hire/sheffield","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/mobile-crane-hire/truck-mount-crane-hire","/mobile-crane-hire/truck-mount-crane-hire","YES","YES","wix-generation-2","undefined","Mobile Crane Hire/Truck Mount Crane Hire | Facilities Management &amp; Engineering | Entire FM","Mobile Crane Hire/Truck Mount Crane Hire — Facilities Management &amp; Engineering","undefined - mobile crane hire/truck mount crane hire","200 OK","https://www.entirefm.com/mobile-crane-hire/truck-mount-crane-hire","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/nottingham-facilities-management","/nottingham-facilities-management","RECOVERED","RECOVERED","mandatory-historic-directive","undefined","Nottingham Facilities Management | Multi-Site Estates | EntireFM","Nottingham Facilities Management for Multi-Site Estates","undefined - nottingham facilities management","200 OK","https://www.entirefm.com/nottingham-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/office-cleaning","/office-cleaning","YES","YES","wix-generation-1","undefined","Office Cleaning | Facilities Management &amp; Engineering | Entire FM","Office Cleaning — Facilities Management &amp; Engineering","undefined - office cleaning","200 OK","https://www.entirefm.com/office-cleaning","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/office-cleaning-lincoln","/office-cleaning-lincoln","YES","YES","wix-generation-1","undefined","Office Cleaning Lincoln | Commercial Specialist Services | Entire FM","Office Cleaning in Lincoln &amp; Surrounding Districts","undefined - office cleaning lincoln","200 OK","https://www.entirefm.com/office-cleaning-lincoln","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/office-cleaning-london","/office-cleaning-london","YES","YES","wix-generation-1","undefined","Office Cleaning London | Commercial Specialist Services | Entire FM","Office Cleaning in London &amp; Surrounding Districts","undefined - office cleaning london","200 OK","https://www.entirefm.com/office-cleaning-london","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/plumbing-gas","/plumbing-gas","YES","YES","wix-generation-1-and-2","undefined","Commercial Plumbing &amp; Gas Services | Plant Room Maintenance | Entire FM","Commercial Plumbing &amp; Gas Engineering Services","undefined - plumbing gas","200 OK","https://www.entirefm.com/plumbing-gas","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/portal","/portal","YES","YES","LEGACY_VERIFIED","undefined","Client Portal | Jobs, PPM &amp; Compliance Records | EntireFM","EntireFM Client Portal","undefined - portal","200 OK","https://www.entirefm.com/portal","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/portfolio","/portfolio","YES","YES","wix-generation-1","undefined","Portfolio | Facilities Management &amp; Engineering | Entire FM","Portfolio — Facilities Management &amp; Engineering","undefined - portfolio","200 OK","https://www.entirefm.com/portfolio","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","YES","YES","wix-generation-2","undefined","FM Across Sectors | Similarities, Differences &amp; Agility | EntireFM","Facilities management in different sectors","undefined - post/facilities management in different sectors similarities differences and the need for agility","200 OK","https://www.entirefm.com/post/facilities-management-in-different-sectors-similarities-differences-and-the-need-for-agility","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/facilities-management-services-in-lincoln","/post/facilities-management-services-in-lincoln","YES","YES","wix-generation-1","undefined","Facilities Management in Lincoln | EntireFM","Facilities management in Lincoln and Lincolnshire","undefined - post/facilities management services in lincoln","200 OK","https://www.entirefm.com/post/facilities-management-services-in-lincoln","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/facilities-management-to-birmingham","/post/facilities-management-to-birmingham","YES","YES","wix-generation-1","undefined","Facilities Management in Birmingham | EntireFM","Keeping Birmingham moving","undefined - post/facilities management to birmingham","200 OK","https://www.entirefm.com/post/facilities-management-to-birmingham","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/the-importance-of-regular-maintenance-and-inspections","/post/the-importance-of-regular-maintenance-and-inspections","YES","YES","wix-generation-1-and-2","undefined","Why Regular Maintenance &amp; Inspections Matter | EntireFM","The importance of regular maintenance and inspections","undefined - post/the importance of regular maintenance and inspections","200 OK","https://www.entirefm.com/post/the-importance-of-regular-maintenance-and-inspections","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/the-importance-of-regular-maintenance-and-inspections-1","/post/the-importance-of-regular-maintenance-and-inspections-1","YES","YES","wix-generation-2","undefined","Why Regular Maintenance &amp; Inspections Matter (archive) | EntireFM","The importance of regular maintenance and inspections — archived version","undefined - post/the importance of regular maintenance and inspections 1","200 OK","https://www.entirefm.com/post/the-importance-of-regular-maintenance-and-inspections-1","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-are-hard-services","/post/what-are-hard-services","YES","YES","wix-generation-1-and-2","undefined","What are Hard Services? | FM Terminology Explained | EntireFM","What are &#x27;hard services&#x27;?","undefined - post/what are hard services","200 OK","https://www.entirefm.com/post/what-are-hard-services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-are-hard-services-in-facilities-management","/post/what-are-hard-services-in-facilities-management","YES","YES","wix-generation-1-and-2","undefined","Hard Services in Facilities Management | Complete Guide | EntireFM","Hard services in facilities management","undefined - post/what are hard services in facilities management","200 OK","https://www.entirefm.com/post/what-are-hard-services-in-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-are-hard-services-in-facilities-management-1","/post/what-are-hard-services-in-facilities-management-1","YES","YES","wix-generation-2","undefined","Hard Services in Facilities Management (archive) | EntireFM","Hard services in facilities management — archived version","undefined - post/what are hard services in facilities management 1","200 OK","https://www.entirefm.com/post/what-are-hard-services-in-facilities-management-1","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-is-facilities-management","/post/what-is-facilities-management","YES","YES","wix-generation-1-and-2","undefined","What is Facilities Management? | Definition &amp; Scope | EntireFM","What is facilities management?","undefined - post/what is facilities management","200 OK","https://www.entirefm.com/post/what-is-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-is-facilities-management-1","/post/what-is-facilities-management-1","YES","YES","wix-generation-1-and-2","undefined","Guide to Facilities Management | Functions &amp; Best Practice | EntireFM","A guide to facilities management","undefined - post/what is facilities management 1","200 OK","https://www.entirefm.com/post/what-is-facilities-management-1","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/post/what-is-facilities-management-1-1","/post/what-is-facilities-management-1-1","YES","YES","wix-generation-2","undefined","Guide to Facilities Management (archive) | EntireFM","A guide to facilities management — archived version","undefined - post/what is facilities management 1 1","200 OK","https://www.entirefm.com/post/what-is-facilities-management-1-1","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/ppm","/ppm","YES","YES","wix-generation-1-and-2","undefined","Planned Preventative Maintenance (PPM) | Structured Building Care | Entire FM","Planned Preventative Maintenance (PPM) Contracts","undefined - ppm","200 OK","https://www.entirefm.com/ppm","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing","/pressure-washing","YES","YES","wix-generation-1","undefined","Pressure Washing | Facilities Management &amp; Engineering | Entire FM","Pressure Washing — Facilities Management &amp; Engineering","undefined - pressure washing","200 OK","https://www.entirefm.com/pressure-washing","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing-birmingham","/pressure-washing-birmingham","YES","YES","wix-generation-1","undefined","Pressure Washing &amp; External Surface Care Birmingham | Commercial Specialist Services | Entire FM","Pressure Washing &amp; External Surface Care in Birmingham &amp; Surrounding Districts","undefined - pressure washing birmingham","200 OK","https://www.entirefm.com/pressure-washing-birmingham","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing-lincoln","/pressure-washing-lincoln","YES","YES","wix-generation-1","undefined","Pressure Washing &amp; External Surface Care Lincoln | Commercial Specialist Services | Entire FM","Pressure Washing &amp; External Surface Care in Lincoln &amp; Surrounding Districts","undefined - pressure washing lincoln","200 OK","https://www.entirefm.com/pressure-washing-lincoln","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing-london","/pressure-washing-london","YES","YES","wix-generation-1","undefined","Pressure Washing &amp; External Surface Care London | Commercial Specialist Services | Entire FM","Pressure Washing &amp; External Surface Care in London &amp; Surrounding Districts","undefined - pressure washing london","200 OK","https://www.entirefm.com/pressure-washing-london","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing-manchester","/pressure-washing-manchester","YES","YES","wix-generation-1","undefined","Pressure Washing &amp; External Surface Care Manchester | Commercial Specialist Services | Entire FM","Pressure Washing &amp; External Surface Care in Manchester &amp; Surrounding Districts","undefined - pressure washing manchester","200 OK","https://www.entirefm.com/pressure-washing-manchester","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/pressure-washing-sheffield","/pressure-washing-sheffield","YES","YES","wix-generation-1","undefined","Pressure Washing &amp; External Surface Care Sheffield | Commercial Specialist Services | Entire FM","Pressure Washing &amp; External Surface Care in Sheffield &amp; Surrounding Districts","undefined - pressure washing sheffield","200 OK","https://www.entirefm.com/pressure-washing-sheffield","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/privacy-policy","/privacy-policy","YES","YES","wix-generation-1-and-2","undefined","Privacy Policy | Entire FM","Privacy Policy","undefined - privacy policy","200 OK","https://www.entirefm.com/privacy-policy","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/property-manager-fm-services","/property-manager-fm-services","YES","YES","wix-generation-1","undefined","Property Manager Facilities Management | Commercial Surveyors FM | Entire FM","Facilities Management for Property Managers &amp; Surveyors Multi-Site Governance &amp; Single-Source Accountability","undefined - property manager fm services","200 OK","https://www.entirefm.com/property-manager-fm-services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/public-sector-facilities-management","/public-sector-facilities-management","YES","YES","wix-generation-1","undefined","Public Sector Facilities Management | Facilities Management &amp; Engineering | Entire FM","Public Sector Facilities Management — Facilities Management &amp; Engineering","undefined - public sector facilities management","200 OK","https://www.entirefm.com/public-sector-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/reactive-cleaning-services","/reactive-cleaning-services","YES","YES","wix-generation-1","undefined","Reactive Cleaning Services | Facilities Management &amp; Engineering | Entire FM","Reactive Cleaning Services — Facilities Management &amp; Engineering","undefined - reactive cleaning services","200 OK","https://www.entirefm.com/reactive-cleaning-services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/residential-cleaning","/residential-cleaning","YES","YES","wix-generation-1","undefined","Residential Block Cleaning | Communal Area Contract Cleaning | Entire FM","Residential Block Communal Area Contract Cleaning","undefined - residential cleaning","200 OK","https://www.entirefm.com/residential-cleaning","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/residential-facilities-management","/residential-facilities-management","YES","YES","wix-generation-1-and-2","undefined","Residential Block Facilities Management | BTR &amp; Estate FM | Entire FM","Residential Block &amp; BTR Estate Facilities Management Building Safety Act Compliance &amp; Resident Wellbeing","undefined - residential facilities management","200 OK","https://www.entirefm.com/residential-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/residential-fm-lincoln","/residential-fm-lincoln","YES","YES","wix-generation-1","undefined","Residential FM Lincoln | Apartment &amp; Block Maintenance | Entire FM","Residential Block Facilities Management in Lincoln","undefined - residential fm lincoln","200 OK","https://www.entirefm.com/residential-fm-lincoln","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/resources/document-vault","/resources/document-vault","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM Document Vault | Downloadable Templates &amp; Checklists | Entire FM","FM Document Vault","undefined - resources/document vault","200 OK","https://www.entirefm.com/resources/document-vault","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/restaurant-facilities-management","/restaurant-facilities-management","YES","YES","wix-generation-1","undefined","Restaurant Facilities Management | Facilities Management &amp; Engineering | Entire FM","Restaurant Facilities Management — Facilities Management &amp; Engineering","undefined - restaurant facilities management","200 OK","https://www.entirefm.com/restaurant-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/retail-cleaning","/retail-cleaning","YES","YES","wix-generation-1","undefined","Retail Cleaning Services | High-Footfall Store Cleaning | Entire FM","Retail Store &amp; Commercial Shopping Concourse Cleaning","undefined - retail cleaning","200 OK","https://www.entirefm.com/retail-cleaning","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/retail-facilities-management","/retail-facilities-management","YES","YES","wix-generation-1-and-2","undefined","Retail Facilities Management | High-Footfall FM Services | Entire FM","Retail Facilities Management &amp; Store Building Services Footfall, Presentation &amp; Trading Hours","undefined - retail facilities management","200 OK","https://www.entirefm.com/retail-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/retail-fm-lincoln","/retail-fm-lincoln","YES","YES","wix-generation-1","undefined","Retail FM Lincoln | Store &amp; Shopping Park Maintenance | Entire FM","Retail Facilities Management in Lincoln &amp; Surrounding Retail Parks","undefined - retail fm lincoln","200 OK","https://www.entirefm.com/retail-fm-lincoln","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/safety-critical-emergency-systems","/safety-critical-emergency-systems","YES","YES","wix-generation-2","undefined","Safety-Critical Emergency Systems | Compliance Engineering | Entire FM","Safety-Critical &amp; Emergency Compliance Engineering","undefined - safety critical emergency systems","200 OK","https://www.entirefm.com/safety-critical-emergency-systems","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/search","/search","YES","YES","LEGACY_VERIFIED","undefined","Search | EntireFM","Search EntireFM","undefined - search","200 OK","https://www.entirefm.com/search","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/security-services","/security-services","YES","YES","wix-generation-1","undefined","Security Services | Facilities Management &amp; Engineering | Entire FM","Security Services — Facilities Management &amp; Engineering","undefined - security services","200 OK","https://www.entirefm.com/security-services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/service-station-fm","/service-station-fm","YES","YES","wix-generation-1-and-2","undefined","Service Station Fm | Facilities Management &amp; Engineering | Entire FM","Service Station Fm — Facilities Management &amp; Engineering","undefined - service station fm","200 OK","https://www.entirefm.com/service-station-fm","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/services","/services","YES","YES","wix-generation-1","undefined","Services | Facilities Management &amp; Engineering | Entire FM","Services — Facilities Management &amp; Engineering","undefined - services","200 OK","https://www.entirefm.com/services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/sheffield","/sheffield","YES","YES","LEGACY_VERIFIED","undefined","Crane Hire Sheffield | Contract Lifts | EntireFM","Crane Hire in Sheffield","undefined - sheffield","200 OK","https://www.entirefm.com/sheffield","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/sheffield-facilities-management","/sheffield-facilities-management","RECOVERED","RECOVERED","mandatory-historic-directive","undefined","Sheffield Facilities Management | Multi-Site Estates | EntireFM","Sheffield Facilities Management for Multi-Site Estates","undefined - sheffield facilities management","200 OK","https://www.entirefm.com/sheffield-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/soft-services","/soft-services","YES","YES","wix-generation-1","undefined","Soft Services | Facilities Management &amp; Engineering | Entire FM","Soft Services — Facilities Management &amp; Engineering","undefined - soft services","200 OK","https://www.entirefm.com/soft-services","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/sport-centre-facilities-management","/sport-centre-facilities-management","YES","YES","wix-generation-1","undefined","Sports Centre &amp; Leisure Facilities Management | Leisure FM | Entire FM","Sports Centre &amp; Leisure Facilities Management High-Capacity Crowds &amp; Event Readiness","undefined - sport centre facilities management","200 OK","https://www.entirefm.com/sport-centre-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/telford-facilities-management","/telford-facilities-management","RECOVERED","RECOVERED","mandatory-historic-directive","undefined","Telford Facilities Management | Multi-Site Estates | EntireFM","Telford Facilities Management for Multi-Site Estates","undefined - telford facilities management","200 OK","https://www.entirefm.com/telford-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/terms-and-conditions","/terms-and-conditions","YES","YES","wix-generation-2","undefined","Terms And Conditions | Entire FM","Terms And Conditions","undefined - terms and conditions","200 OK","https://www.entirefm.com/terms-and-conditions","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tier-one-facilities-management","/tier-one-facilities-management","YES","YES","wix-generation-2","undefined","Tier One Facilities Management | Facilities Management &amp; Engineering | Entire FM","Tier One Facilities Management — Facilities Management &amp; Engineering","undefined - tier one facilities management","200 OK","https://www.entirefm.com/tier-one-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tierone-facilities-managment","/tierone-facilities-managment","YES","YES","wix-generation-1","undefined","Tierone Facilities Managment | Facilities Management &amp; Engineering | Entire FM","Tierone Facilities Managment — Facilities Management &amp; Engineering","undefined - tierone facilities managment","200 OK","https://www.entirefm.com/tierone-facilities-managment","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/compliance-calendar","/tools/compliance-calendar","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM Compliance Calendar Builder | Statutory Testing Schedule | Entire FM","Compliance Calendar Builder","undefined - tools/compliance calendar","200 OK","https://www.entirefm.com/tools/compliance-calendar","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/compliance-checker","/tools/compliance-checker","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM Statutory Compliance Checker | Commercial Estate Audit | EntireFM","FM Compliance Checker","undefined - tools/compliance checker","200 OK","https://www.entirefm.com/tools/compliance-checker","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/fm-health-check","/tools/fm-health-check","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM Building Health Check | Facilities Compliance Diagnostic | Entire FM","FM Building Health Check","undefined - tools/fm health check","200 OK","https://www.entirefm.com/tools/fm-health-check","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/fm-roi-calculator","/tools/fm-roi-calculator","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM ROI &amp; TCO Calculator | Maintenance Cost Comparison | Entire FM","FM ROI / TCO Calculator","undefined - tools/fm roi calculator","200 OK","https://www.entirefm.com/tools/fm-roi-calculator","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/ppm-estimator","/tools/ppm-estimator","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","PPM Cost Estimator | Maintenance Budget Calculator | Entire FM","PPM Cost Estimator","undefined - tools/ppm estimator","200 OK","https://www.entirefm.com/tools/ppm-estimator","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/ppm-schedule-builder","/tools/ppm-schedule-builder","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","PPM Schedule Builder | Planned Maintenance Planner | Entire FM","PPM Schedule Builder","undefined - tools/ppm schedule builder","200 OK","https://www.entirefm.com/tools/ppm-schedule-builder","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/tools/tender-brief","/tools/tender-brief","RECOVERED","RECOVERED","LEGACY_PROTECTED_BY_DIRECTIVE","undefined","FM Tender Brief Generator | Facilities RFP Specification Tool | Entire FM","Tender / RFP Brief Generator","undefined - tools/tender brief","200 OK","https://www.entirefm.com/tools/tender-brief","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/transport-facilities-management","/transport-facilities-management","YES","YES","wix-generation-2","undefined","Transport Facilities Management | Transit Hubs &amp; Rail Terminals | Entire FM","Transport Network &amp; Interchange Facilities Management 24/7 Throughput &amp; Loading Bay Availability","undefined - transport facilities management","200 OK","https://www.entirefm.com/transport-facilities-management","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
"https://www.entirefm.com/truck-mount-crane-hire","/truck-mount-crane-hire","YES","YES","LEGACY_VERIFIED","undefined","Truck Mount Crane Hire | Contract Lifts | EntireFM","Truck Mount Crane Hire","undefined - truck mount crane hire","200 OK","https://www.entirefm.com/truck-mount-crane-hire","NO","HTTP 200 Self-Canonical Indexable","COMPLETE","PASS"
