Current URL,HTTP Status,Title,Canonical,Indexability,Internal Links,Traffic Value if Known,New Equivalent,Final Behaviour,Redirect Target,Reason,Priority
"https://entirefm.com/post/what-are-hard-services-in-facilities-management-1","200","What Are Hard Services In Facilities Management 1 | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-are-hard-services-in-facilities-management-1","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-are-hard-services-in-facilities-management-1","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/what-is-facilities-management","200","What Is Facilities Management | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-is-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-is-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/what-is-facilities-management-1","200","What Is Facilities Management 1 | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-is-facilities-management-1","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-is-facilities-management-1","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/post/what-is-facilities-management-1-1","200","What Is Facilities Management 1 1 | Facilities Management Insights | Entire FM","https://entirefm.com/post/what-is-facilities-management-1-1","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/post/what-is-facilities-management-1-1","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/ppm","200","Planned Preventative Maintenance (PPM) | SFG20 Scheduling | Entire FM","https://entirefm.com/ppm","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/ppm","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/pressure-washing","200","Pressure Washing | Entire FM","https://entirefm.com/pressure-washing","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/pressure-washing-birmingham","200","Pressure Washing Birmingham | Specialist Commercial Services | Entire FM","https://entirefm.com/pressure-washing-birmingham","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing-birmingham","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/pressure-washing-lincoln","200","Pressure Washing Lincoln | Specialist Commercial Services | Entire FM","https://entirefm.com/pressure-washing-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/pressure-washing-london","200","Pressure Washing London | Specialist Commercial Services | Entire FM","https://entirefm.com/pressure-washing-london","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing-london","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/pressure-washing-manchester","200","Pressure Washing Manchester | Specialist Commercial Services | Entire FM","https://entirefm.com/pressure-washing-manchester","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing-manchester","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/pressure-washing-sheffield","200","Pressure Washing Sheffield | Specialist Commercial Services | Entire FM","https://entirefm.com/pressure-washing-sheffield","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/pressure-washing-sheffield","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/preston-facilities-management","200","Preston Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/preston-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/preston-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/privacy-policy","200","Privacy Policy | Entire FM","https://entirefm.com/privacy-policy","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/privacy-policy","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/property-manager-fm-services","200","Property Manager Fm Services Facilities Management Solutions | Entire FM","https://entirefm.com/property-manager-fm-services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/property-manager-fm-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/public-sector-facilities-management","200","Public Sector Facilities Management Solutions | Entire FM","https://entirefm.com/public-sector-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/public-sector-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/reactive-cleaning-services","200","Reactive Cleaning Services | Entire FM","https://entirefm.com/reactive-cleaning-services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/reactive-cleaning-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/residential-cleaning","200","Residential Cleaning | Entire FM","https://entirefm.com/residential-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/residential-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/residential-facilities-management","200","Residential Facilities Management Solutions | Entire FM","https://entirefm.com/residential-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/residential-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/residential-fm-lincoln","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/residential-fm-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/residential-fm-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/restaurant-facilities-management","200","Restaurant Facilities Management Solutions | Entire FM","https://entirefm.com/restaurant-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/restaurant-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/retail-cleaning","200","Retail Cleaning | Entire FM","https://entirefm.com/retail-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/retail-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/retail-facilities-management","200","Retail Facilities Management Solutions | Entire FM","https://entirefm.com/retail-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/retail-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/retail-fm-lincoln","200","Lincoln Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/retail-fm-lincoln","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/retail-fm-lincoln","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/rotherham-facilities-management","200","Rotherham Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/rotherham-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/rotherham-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/safety-critical-emergency-systems","200","Safety Critical Emergency Systems | Entire FM","https://entirefm.com/safety-critical-emergency-systems","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/safety-critical-emergency-systems","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/security-services","200","Security Services | Entire FM","https://entirefm.com/security-services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/security-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/service-station-fm","200","Service Station Facilities Management Solutions | Entire FM","https://entirefm.com/service-station-fm","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/service-station-fm","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/services","200","Services | Entire FM","https://entirefm.com/services","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/sheffield-facilities-management","200","Sheffield Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/sheffield-facilities-management","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/sheffield-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/soft-services","200","Soft Services | Entire FM","https://entirefm.com/soft-services","INDEXABLE","Connected via Hub Architecture","HIGH COMMERCIAL","/soft-services","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P0"
"https://entirefm.com/sport-centre-facilities-management","200","Sport Centre Facilities Management Solutions | Entire FM","https://entirefm.com/sport-centre-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/sport-centre-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/telford-facilities-management","200","Telford Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/telford-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/telford-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/terms-and-conditions","200","Terms And Conditions | Entire FM","https://entirefm.com/terms-and-conditions","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/terms-and-conditions","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/tier-one-facilities-management","200","Tier One Facilities Management Solutions | Entire FM","https://entirefm.com/tier-one-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/tier-one-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/tierone-facilities-managment","200","Tierone Facilities Managment Facilities Management Solutions | Entire FM","https://entirefm.com/tierone-facilities-managment","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/tierone-facilities-managment","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/transport-facilities-management","200","Transport Facilities Management Solutions | Entire FM","https://entirefm.com/transport-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/transport-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/vending-supplier","200","Vending Supplier | Entire FM","https://entirefm.com/vending-supplier","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/vending-supplier","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/warehouse-facilities-management","200","Warehouse Facilities Management Solutions | Entire FM","https://entirefm.com/warehouse-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/warehouse-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/washroom-management","200","Washroom Management | Entire FM","https://entirefm.com/washroom-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/washroom-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/what-is-facilities-management","200","What Is Facilities Management | Entire FM","https://entirefm.com/what-is-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/what-is-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/wigan-facilities-management","200","Wigan Facilities Management | Commercial Property Maintenance | Entire FM","https://entirefm.com/wigan-facilities-management","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/wigan-facilities-management","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P2"
"https://entirefm.com/window-cleaning","200","Window Cleaning | Entire FM","https://entirefm.com/window-cleaning","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/window-cleaning","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
"https://entirefm.com/working-at-heights","200","Working At Heights | Entire FM","https://entirefm.com/working-at-heights","INDEXABLE","Connected via Hub Architecture","COMMERCIAL","/working-at-heights","KEEP_200","NONE (Direct 200 Serve)","Protected Historic / Core Route","P1"
